segment,from,to,speaker,text
818,0:29:05,0:29:08,侯友宜,產生一組最堅強的候選
819,0:29:08,0:29:10,侯友宜,那最堅強的候選人一定是
820,0:29:10,0:29:14,侯友宜,把兩邊的組合然後去做一個比較
821,0:29:14,0:29:17,侯友宜,然後大家一起選出最強的候選人
822,0:29:17,0:29:19,侯友宜,才有辦法去打倒政黨
823,0:29:19,0:29:22,侯友宜,而且符合人民的期待
824,0:29:22,0:29:24,記者,政黨協商的話有預計說
825,0:29:24,0:29:26,記者,由哪一方來主持嗎
826,0:29:26,0:29:27,記者,比較公平
827,0:29:27,0:29:29,記者,要是到時候還是小不懂的話
828,0:29:29,0:29:30,記者,那是不是真的過不去
829,0:29:30,0:29:33,侯友宜,我想今天下午柯市長會回應嘛
830,0:29:33,0:29:35,侯友宜,我們就在靜待回應
831,0:29:35,0:29:36,記者,市長這邊有沒有做好
832,0:29:36,0:29:38,記者,就是可能藍白不合的準備
833,0:29:38,0:29:40,記者,因為其實很多支持者情感
834,0:29:40,0:29:42,記者,是不能接受國民黨當副手
835,0:29:42,0:29:44,侯友宜,我也可以理解啦
836,0:29:44,0:29:47,侯友宜,但是我這國民黨也有很多人
837,0:29:47,0:29:49,侯友宜,有一些想法跟聲音
838,0:29:49,0:29:51,侯友宜,因為我在這裡特別再說
839,0:29:51,0:29:54,侯友宜,因為全國的民眾
840,0:29:54,0:29:56,侯友宜,六成以上的民意
841,0:29:56,0:29:58,侯友宜,民意才是最重要
842,0:29:58,0:30:00,侯友宜,我們一切以國家
843,0:30:00,0:30:02,侯友宜,以國家為前提
844,0:30:02,0:30:05,侯友宜,以守護中華民國為前提
845,0:30:05,0:30:07,侯友宜,像我反對台獨立場
846,0:30:07,0:30:10,侯友宜,非常清楚守護國家為前提
847,0:30:10,0:30:12,侯友宜,在這前提下
848,0:30:12,0:30:14,侯友宜,沒有所謂的個人
849,0:30:14,0:30:16,侯友宜,我侯友宜
850,0:30:16,0:30:19,侯友宜,其實出來選舉只有一個信息
851,0:30:19,0:30:22,侯友宜,信念就是守護中華民國
852,0:30:22,0:30:24,侯友宜,保衛台灣人民
853,0:30:24,0:30:25,侯友宜,這是我的信仰
854,0:30:25,0:30:27,侯友宜,我都沒有變過
855,0:30:27,0:30:28,侯友宜,個人呢
856,0:30:28,0:30:30,侯友宜,其實沒有那樣的重要
857,0:30:30,0:30:32,侯友宜,一切守護中華民國的安全
858,0:30:32,0:30:33,侯友宜,才是最重要
859,0:30:33,0:30:35,記者,市長那如果沒有在同一張選票上的話
860,0:30:35,0:30:37,記者,你會參選到底嗎
861,0:30:37,0:30:40,侯友宜,我相信何文哲市長
862,0:30:40,0:30:43,侯友宜,一定有一個智慧的一個判斷
863,0:30:43,0:30:44,侯友宜,大家同心齊力
864,0:30:44,0:30:46,侯友宜,一起走、一起拚
865,0:30:46,0:30:48,記者,鄭文燦跟趙天麟
866,0:30:48,0:30:49,記者,接連爆出一些爭議
867,0:30:49,0:30:50,記者,會不會覺得是民進黨的
868,0:30:50,0:30:52,記者,派系內鬥浮現出檯面
869,0:30:52,0:30:55,侯友宜,民進黨的派系
870,0:30:55,0:30:57,侯友宜,爆出的這些問題
871,0:30:57,0:30:58,侯友宜,我不予置評
872,0:30:58,0:31:00,侯友宜,不過這幾天我也看到
873,0:31:00,0:31:03,侯友宜,民進黨的派系
874,0:31:03,0:31:05,侯友宜,在整個執政過程當中
875,0:31:05,0:31:07,侯友宜,也不斷的去分贓
876,0:31:07,0:31:11,侯友宜,然後內幕重重不斷的惡鬥
877,0:31:11,0:31:13,侯友宜,我也看得非常的清楚
878,0:31:13,0:31:15,侯友宜,那才會導致
879,0:31:15,0:31:17,侯友宜,我們在整個執政上
880,0:31:17,0:31:19,侯友宜,產生了非常多的弊端
881,0:31:19,0:31:21,侯友宜,這才是人民最在意的
882,0:31:21,0:31:22,記者,市長想問一下
883,0:31:22,0:31:24,記者,就是AID主席羅森伯德
884,0:31:24,0:31:25,記者,要說美方是反對
885,0:31:25,0:31:26,記者,單方面改變現狀
886,0:31:26,0:31:28,記者,以及支持台灣獨立
887,0:31:28,0:31:29,記者,那民進黨那邊卻說
888,0:31:29,0:31:30,記者,請國民黨告訴北京
889,0:31:30,0:31:32,記者,不該片面改變台灣跟中國
890,0:31:32,0:31:34,記者,互不隸屬的現狀
891,0:31:34,0:31:35,記者,你怎麼看
892,0:31:35,0:31:38,侯友宜,民進黨賴清德
893,0:31:38,0:31:40,侯友宜,常說的
894,0:31:40,0:31:44,侯友宜,抗中保台 親中賣台
895,0:31:44,0:31:47,侯友宜,然後他也說他支持台獨
896,0:31:47,0:31:51,侯友宜,務實的台獨工作者
897,0:31:51,0:31:55,侯友宜,請問他現在怎麼不再說了
898,0:31:55,0:31:57,侯友宜,要選舉道
899,0:31:57,0:31:59,侯友宜,就要在那邊
900,0:31:59,0:32:01,侯友宜,閃這些問題
901,0:32:01,0:32:02,侯友宜,騙我們的人民
902,0:32:02,0:32:04,侯友宜,這是很不應該的
903,0:32:04,0:32:07,侯友宜,所以賴清德最主要的是
904,0:32:07,0:32:10,侯友宜,要很清楚的告訴大家
905,0:32:10,0:32:12,侯友宜,你還會不會說台獨萬歲
906,0:32:12,0:32:14,侯友宜,還不會說他是務實工作者
907,0:32:14,0:32:17,侯友宜,勇敢站出來說清楚
908,0:32:17,0:32:18,侯友宜,這才是一個
909,0:32:18,0:32:21,侯友宜,要選舉人的態度
910,0:32:21,0:32:23,侯友宜,阿一直不說清楚
911,0:32:23,0:32:25,侯友宜,所以不管國際人士怎麼看
912,0:32:25,0:32:28,侯友宜,他的態度才是最重要
913,0:32:28,0:32:29,記者,市長那還想問
914,0:32:29,0:32:31,記者,是鴻海他被中國大陸查稅
915,0:32:31,0:32:33,記者,那賴清德是說支持鴻海
916,0:32:33,0:32:34,記者,可是他四年前卻是說
917,0:32:34,0:32:36,記者,郭台銘應該先救鴻海
918,0:32:36,0:32:37,記者,因為鴻海大限將至
919,0:32:37,0:32:39,記者,你怎麼看他的說法變得不清楚
920,0:32:39,0:32:42,侯友宜,賴清德經常在轉彎
921,0:32:42,0:32:45,侯友宜,他當時去支持過台商
922,0:32:45,0:32:48,侯友宜,你看看他說的台獨
923,0:32:48,0:32:53,侯友宜,然後核電一下又轉彎了
924,0:32:53,0:32:57,侯友宜,用意識形態來操控轉彎
925,0:32:57,0:32:59,侯友宜,來騙取選票
926,0:32:59,0:33:01,侯友宜,這非常的不應該
927,0:33:01,0:33:03,侯友宜,侯友宜當選總統
928,0:33:03,0:33:06,侯友宜,在平等尊嚴底下
929,0:33:06,0:33:09,侯友宜,會創造對話交流的空間
930,0:33:09,0:33:11,侯友宜,會讓我們的台商企業
931,0:33:11,0:33:14,侯友宜,有個安穩的經營環境
932,0:33:14,0:33:18,侯友宜,以及讓外資有信心投資台灣
933,0:33:18,0:33:20,幕僚,好 下面非常謝謝大家
934,0:33:20,0:33:22,幕僚,謝謝
935,0:33:22,0:33:24,幕僚,好 謝謝
